关卡,蓝球,红球,绿球,黄球,紫球,橙球,黑球,白球,总行数,石头,雪块,炸弹,彩虹球,燃烧瓶,蓝分裂球,红分裂球,绿分裂球,黄分裂球,紫分裂球,钥匙,锁定球,收集目标1,收集目标2,发射球数量,通关率,漩涡球,藤蔓精灵,虫洞对,黑洞,地雷,繁殖球,花苞球,精灵茧,透明球,晶光炮,风眼出口,毒液附着,冰凌附着,气泡护盾附着,蜘蛛,彩云,多精灵救援目标,彩虹棱镜球,关卡类型,玩法模式,单精灵救援,限时球,棋盘遮挡
668,16,16,32,16,15,0,0,0,15,0,22,0,0,2,0,0,0,0,0,0,0,G:32,雪球:22,43,45.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
669,15,16,15,31,15,0,0,0,15,0,22,0,0,2,0,0,0,0,0,0,0,Y:31,雪球:22,45,43.6%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
670,15,15,15,15,31,0,0,0,15,1,22,1,0,2,0,0,0,0,0,0,0,P:31,雪球:22,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,4,per_attempt_no_repeat
671,0,17,16,34,16,17,0,0,15,0,22,0,0,1,0,0,0,0,0,0,0,Y:34,雪球:22,42,58.0%,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
672,0,17,17,16,34,16,0,0,15,0,22,0,0,1,0,0,0,0,0,0,0,P:34,雪球:22,42,56.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
673,0,34,16,17,16,16,0,0,15,0,22,1,0,1,0,0,0,0,0,0,0,R:34,雪球:22,42,54.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
674,0,16,34,16,17,16,0,0,15,0,22,0,0,1,0,0,0,0,0,0,0,G:34,雪球:22,42,52.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
675,0,17,16,34,16,17,0,0,15,1,22,0,0,1,0,0,0,0,0,0,0,Y:34,雪球:22,42,50.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
676,0,0,33,16,16,16,16,0,15,0,22,0,0,2,0,0,0,0,0,0,0,G:33,雪球:22,42,49.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
677,0,0,15,32,16,16,15,0,15,0,22,1,0,2,0,0,0,0,0,0,0,Y:32,雪球:22,44,47.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
678,0,0,16,15,32,16,16,0,15,0,22,0,0,2,0,0,0,0,0,0,0,P:32,雪球:22,43,45.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
679,0,0,31,15,15,15,16,0,15,0,22,0,0,2,0,0,0,0,0,0,0,G:31,雪球:22,45,43.6%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
680,0,0,15,31,15,15,15,0,15,1,22,1,0,2,0,0,0,0,0,0,0,Y:31,雪球:22,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,5,per_attempt_no_repeat
681,0,0,0,34,16,17,17,16,15,0,22,0,0,1,0,0,0,0,0,0,0,Y:34,雪球:22,42,58.0%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
682,0,0,0,16,34,16,17,17,15,0,22,0,0,1,0,0,0,0,0,0,0,P:34,雪球:22,42,56.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
683,0,0,0,34,16,16,16,17,15,0,22,1,0,1,0,0,0,0,0,0,0,Y:34,雪球:22,42,54.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
684,0,0,0,17,34,16,16,16,15,0,22,0,0,1,0,0,0,0,0,0,0,P:34,雪球:22,42,52.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
685,0,0,0,34,16,17,17,16,15,1,22,0,0,1,0,0,0,0,0,0,0,Y:34,雪球:22,42,50.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
686,22,0,0,0,10,10,11,11,15,0,22,0,0,0,0,0,0,0,0,0,0,B:22,雪球:22,33,49.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trapped_sprite_rescue,shot_limited,kelu,0,none
687,16,0,0,0,32,16,15,15,15,0,22,1,0,2,0,0,0,0,0,0,0,P:32,雪球:22,44,47.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
688,32,0,0,0,16,16,16,15,15,0,22,0,0,2,0,0,0,0,0,0,0,B:32,雪球:22,43,45.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
689,15,0,0,0,31,15,16,15,15,0,22,0,0,2,0,0,0,0,0,0,0,P:31,雪球:22,45,43.6%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
690,31,0,0,0,15,15,15,15,15,1,22,1,0,2,0,0,0,0,0,0,0,B:31,雪球:22,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,2,per_attempt_no_repeat
691,34,17,0,0,0,17,16,16,15,0,22,0,0,1,0,0,0,0,0,0,0,B:34,雪球:22,42,58.0%,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
692,16,34,0,0,0,17,17,16,15,0,22,0,0,1,0,0,0,0,0,0,0,R:34,雪球:22,42,56.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
693,34,16,0,0,0,16,17,16,15,0,22,1,0,1,0,0,0,0,0,0,0,B:34,雪球:22,42,54.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
694,16,34,0,0,0,16,16,17,15,0,22,0,0,1,0,0,0,0,0,0,0,R:34,雪球:22,42,52.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
695,34,17,0,0,0,17,16,16,15,1,22,0,0,1,0,0,0,0,0,0,0,B:34,雪球:22,42,50.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
696,16,16,33,0,0,0,16,16,15,0,22,0,0,2,0,0,0,0,0,0,0,G:33,雪球:22,42,49.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
697,32,16,15,0,0,0,15,16,15,0,22,1,0,2,0,0,0,0,0,0,0,B:32,雪球:22,44,47.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
698,16,32,16,0,0,0,16,15,15,0,22,0,0,2,0,0,0,0,0,0,0,R:32,雪球:22,43,45.4%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
699,10,11,21,0,0,0,10,10,15,0,22,0,0,0,0,0,0,0,0,0,0,G:21,雪球:22,35,43.6%,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trapped_sprite_rescue,shot_limited,yumi,0,none
700,31,15,15,0,0,0,15,15,15,1,22,1,0,2,0,0,0,0,0,0,0,B:31,雪球:22,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,3,per_attempt_no_repeat
701,35,17,17,17,0,0,0,16,15,0,25,0,0,0,0,0,0,0,0,0,0,B:35,雪球:25,42,54.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,multi_trapped_spirit_rescue,shot_limited,-,0,none
702,15,31,16,15,0,0,0,15,15,0,25,0,0,0,0,1,0,0,0,1,10,R:36,雪球:25,46,52.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
703,15,15,31,16,0,0,0,15,15,0,25,0,0,0,0,0,1,0,0,1,10,G:36,雪球:25,46,50.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
704,15,15,14,31,0,0,0,15,15,0,25,0,0,0,0,0,0,2,0,1,10,Y:41,雪球:25,46,48.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
705,31,16,15,15,0,0,0,15,15,0,25,0,0,0,2,0,0,0,0,1,10,B:41,雪球:25,46,46.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
706,27,13,13,14,13,0,0,0,15,0,25,0,0,0,2,0,0,0,0,2,20,B:37,雪球:25,46,45.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
707,13,27,13,13,13,0,0,0,15,0,25,0,0,0,0,2,0,0,0,2,20,R:37,雪球:25,46,43.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
708,13,13,27,13,12,0,0,0,15,0,25,0,1,0,0,0,2,0,0,2,20,G:37,雪球:25,46,42.0%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
709,12,13,13,26,12,0,0,0,15,0,25,0,0,0,0,0,0,2,0,2,20,Y:36,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
710,12,12,13,13,26,0,0,0,15,0,25,0,0,0,0,0,0,0,2,2,20,P:36,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,4,per_attempt_no_repeat
711,0,15,15,31,15,16,0,0,15,0,25,0,0,0,0,0,0,1,0,1,10,Y:36,雪球:25,46,54.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
712,0,16,15,15,31,15,0,0,15,0,25,0,0,0,0,0,0,0,1,1,10,P:36,雪球:25,46,52.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
713,0,31,15,16,15,15,0,0,15,0,25,0,0,0,0,1,0,0,0,1,10,R:36,雪球:25,46,50.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
714,0,15,31,14,15,15,0,0,15,0,25,0,0,0,0,0,2,0,0,1,10,G:41,雪球:25,46,48.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
715,0,15,15,31,15,16,0,0,15,0,25,0,0,0,0,0,0,2,0,1,10,Y:41,雪球:25,46,46.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
716,0,0,14,27,13,13,13,0,15,0,25,0,0,0,0,0,0,2,0,2,20,Y:37,雪球:25,46,45.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
717,0,0,13,13,27,13,13,0,15,0,25,0,0,0,0,0,0,0,2,2,20,P:37,雪球:25,46,43.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
718,0,0,27,13,12,13,13,0,15,0,25,0,1,0,0,0,2,0,0,2,20,G:37,雪球:25,46,42.0%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
719,0,0,13,26,12,12,13,0,15,0,25,0,0,0,0,0,0,2,0,2,20,Y:36,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
720,0,0,13,13,26,12,12,0,15,0,25,0,0,0,0,0,0,0,2,2,20,P:36,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,5,per_attempt_no_repeat
721,0,0,0,31,15,16,15,15,15,0,25,0,0,0,0,0,0,1,0,1,10,Y:36,雪球:25,46,54.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
722,0,0,0,15,31,15,16,15,15,0,25,0,0,0,0,0,0,0,1,1,10,P:36,雪球:25,46,52.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
723,0,0,0,31,15,15,15,16,15,0,25,0,0,0,0,0,0,1,0,1,10,Y:36,雪球:25,46,50.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
724,0,0,0,15,31,15,15,14,15,0,25,0,0,0,0,0,0,0,2,1,10,P:41,雪球:25,46,48.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
725,0,0,0,22,10,11,11,11,15,0,25,0,0,0,0,0,0,0,0,0,0,Y:22,雪球:25,33,46.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trapped_sprite_rescue,shot_limited,milu,0,none
726,27,0,0,0,13,13,14,13,15,0,25,0,0,0,2,0,0,0,0,2,20,B:37,雪球:25,46,45.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
727,13,0,0,0,27,13,13,13,15,0,25,0,0,0,0,0,0,0,2,2,20,P:37,雪球:25,46,43.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
728,27,0,0,0,13,13,13,12,15,0,25,0,1,0,2,0,0,0,0,2,20,B:37,雪球:25,46,42.0%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
729,12,0,0,0,26,12,13,13,15,0,25,0,0,0,0,0,0,0,2,2,20,P:36,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
730,26,0,0,0,12,12,13,13,15,0,25,0,0,0,2,0,0,0,0,2,20,B:36,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,2,per_attempt_no_repeat
731,30,15,0,0,0,15,15,14,15,0,25,0,0,0,1,0,0,0,0,1,10,B:35,雪球:25,46,54.0%,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
732,15,31,0,0,0,16,15,15,15,0,25,0,0,0,0,1,0,0,0,1,10,R:36,雪球:25,46,52.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
733,31,15,0,0,0,15,16,15,15,0,25,0,0,0,1,0,0,0,0,1,10,B:36,雪球:25,46,50.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
734,15,31,0,0,0,15,14,15,15,0,25,0,0,0,0,2,0,0,0,1,10,R:41,雪球:25,46,48.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
735,31,16,0,0,0,15,15,15,15,0,25,0,0,0,2,0,0,0,0,1,10,B:41,雪球:25,46,46.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
736,27,13,13,0,0,0,14,13,15,0,25,0,0,0,2,0,0,0,0,2,20,B:37,雪球:25,46,45.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
737,13,27,13,0,0,0,13,13,15,0,25,0,0,0,0,2,0,0,0,2,20,R:37,雪球:25,46,43.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
738,13,13,27,0,0,0,13,12,15,0,25,0,1,0,0,0,2,0,0,2,20,G:37,雪球:25,46,42.0%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
739,26,12,13,0,0,0,13,12,15,0,25,0,0,0,2,0,0,0,0,2,20,B:36,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
740,12,26,12,0,0,0,13,13,15,0,25,0,0,0,0,2,0,0,0,2,20,R:36,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,3,per_attempt_no_repeat
741,31,16,15,15,0,0,0,15,15,0,25,0,0,0,1,0,0,0,0,1,10,B:36,雪球:25,46,54.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,shot_limited,-,0,per_attempt_no_repeat
742,10,22,11,11,0,0,0,10,15,0,25,0,0,0,0,0,0,0,0,0,0,R:22,雪球:25,33,52.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trapped_sprite_rescue,shot_limited,lumi,0,none
743,15,15,31,16,0,0,0,15,15,0,25,0,0,0,0,0,1,0,0,1,10,G:36,雪球:25,46,50.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
744,15,15,14,31,0,0,0,15,15,0,25,0,0,0,0,0,0,2,0,1,10,Y:41,雪球:25,46,48.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
745,31,16,15,15,0,0,0,15,15,0,25,0,0,0,2,0,0,0,0,1,10,B:41,雪球:25,46,46.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
746,27,13,13,14,13,0,0,0,15,0,25,0,0,0,2,0,0,0,0,2,20,B:37,雪球:25,46,45.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
747,13,27,13,13,13,0,0,0,15,0,25,0,0,0,0,2,0,0,0,2,20,R:37,雪球:25,46,43.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
748,13,13,27,13,12,0,0,0,15,0,25,0,1,0,0,0,2,0,0,2,20,G:37,雪球:25,46,42.0%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
749,12,13,13,26,12,0,0,0,15,0,25,0,0,0,0,0,0,2,0,2,20,Y:36,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
750,12,12,13,13,26,0,0,0,15,0,25,0,0,0,0,0,0,0,2,2,20,P:36,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,4,per_attempt_no_repeat
751,0,15,15,31,15,16,0,0,15,0,25,0,0,0,0,0,0,1,0,1,10,Y:36,雪球:25,35,54.0%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
752,0,16,15,15,31,15,0,0,15,0,25,0,0,0,0,0,0,0,1,1,10,P:36,雪球:25,46,52.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
753,0,31,15,16,15,15,0,0,15,0,25,0,0,0,0,1,0,0,0,1,10,R:36,雪球:25,46,50.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
754,0,15,31,14,15,15,0,0,15,0,25,0,0,0,0,0,2,0,0,1,10,G:41,雪球:25,46,48.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
755,0,15,15,31,15,16,0,0,15,0,25,0,0,0,0,0,0,2,0,1,10,Y:41,雪球:25,46,46.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
756,0,0,14,13,27,13,13,0,15,0,25,0,0,0,0,0,0,0,2,2,20,P:37,雪球:25,46,45.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
757,0,0,27,13,13,13,13,0,15,0,25,0,0,0,0,0,2,0,0,2,20,G:37,雪球:25,46,43.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
758,0,0,13,27,12,13,13,0,15,0,25,0,1,0,0,0,0,2,0,2,20,Y:37,雪球:25,46,42.0%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
759,0,0,13,12,26,12,13,0,15,0,25,0,0,0,0,0,0,0,2,2,20,P:36,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
760,0,0,26,13,13,12,12,0,15,0,25,0,0,0,0,0,2,0,0,2,20,G:36,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,5,per_attempt_no_repeat
761,0,0,0,31,15,16,15,15,15,0,25,0,0,0,0,0,0,1,0,1,10,Y:36,雪球:25,46,54.0%,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
762,0,0,0,15,31,15,16,15,15,0,25,0,0,0,0,0,0,0,1,1,10,P:36,雪球:25,46,52.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
763,0,0,0,22,11,10,10,11,15,0,25,0,0,0,0,0,0,0,0,0,0,Y:22,雪球:25,33,50.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trapped_sprite_rescue,shot_limited,noya,0,none
764,0,0,0,15,31,15,15,14,15,0,25,0,0,0,0,0,0,0,2,1,10,P:41,雪球:25,46,48.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
765,0,0,0,31,15,16,15,15,15,0,25,0,0,0,0,0,0,2,0,1,10,Y:41,雪球:25,46,46.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
766,27,0,0,0,13,13,14,13,15,0,25,0,0,0,2,0,0,0,0,2,20,B:37,雪球:25,46,45.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
767,13,0,0,0,27,13,13,13,15,0,25,0,0,0,0,0,0,0,2,2,20,P:37,雪球:25,46,43.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
768,27,0,0,0,13,13,13,12,15,0,25,0,1,0,2,0,0,0,0,2,20,B:37,雪球:25,46,42.0%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
769,12,0,0,0,26,12,13,13,15,0,25,0,0,0,0,0,0,0,2,2,20,P:36,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
770,26,0,0,0,12,12,13,13,15,0,25,0,0,0,2,0,0,0,0,2,20,B:36,雪球:25,46,42.0%,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,special_floating_island,timed_infinite_shots,-,2,per_attempt_no_repeat
771,31,16,0,0,0,15,15,15,15,0,25,0,0,0,1,0,0,0,0,1,10,B:36,雪球:25,46,54.0%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
772,15,31,0,0,0,16,15,15,15,0,25,0,0,0,0,1,0,0,0,1,10,R:36,雪球:25,46,52.2%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
773,31,15,0,0,0,15,16,15,15,0,25,0,0,0,1,0,0,0,0,1,10,B:36,雪球:25,46,50.4%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
774,15,31,0,0,0,15,14,15,15,0,25,0,0,0,0,2,0,0,0,1,10,R:41,雪球:25,46,48.6%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
775,31,16,0,0,0,15,15,15,15,0,25,0,0,0,2,0,0,0,0,1,10,B:41,雪球:25,46,46.8%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
776,13,27,13,0,0,0,14,13,15,0,25,0,0,0,0,2,0,0,0,2,20,R:37,雪球:25,46,45.0%,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
777,13,13,27,0,0,0,13,13,15,0,25,0,0,0,0,0,2,0,0,2,20,G:37,雪球:25,46,43.2%,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
778,27,13,13,0,0,0,13,12,15,0,25,0,1,0,2,0,0,0,0,2,20,B:37,雪球:25,46,42.0%,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal,shot_limited,-,0,per_attempt_no_repeat
